filepath,emotion,sentiment,transcription,true_sentiment,pred_sentiment
Tess/YAF_happy/YAF_said_happy.wav,happy,satisfied,say the word said,satisfied,satisfied
Tess/YAF_happy/YAF_sail_happy.wav,happy,satisfied,say the word sail,satisfied,satisfied
Tess/YAF_happy/YAF_search_happy.wav,happy,satisfied,say the word sir,satisfied,satisfied
Tess/YAF_happy/YAF_seize_happy.wav,happy,satisfied,say the word seas,satisfied,satisfied
Tess/YAF_happy/YAF_sell_happy.wav,happy,satisfied,say the word so,satisfied,satisfied
Tess/YAF_happy/YAF_shack_happy.wav,happy,satisfied,say the word shack,satisfied,unsatisfied
Tess/YAF_happy/YAF_shall_happy.wav,happy,satisfied,fay the word shall,satisfied,satisfied
Tess/YAF_happy/YAF_shawl_happy.wav,happy,satisfied,say the word sa,satisfied,satisfied
Tess/YAF_happy/YAF_sheep_happy.wav,happy,satisfied,say the word sheep,satisfied,unsatisfied
Tess/YAF_happy/YAF_shirt_happy.wav,happy,satisfied,say the word sirt,satisfied,satisfied
Tess/YAF_happy/YAF_should_happy.wav,happy,satisfied,say the word should,satisfied,satisfied
Tess/YAF_happy/YAF_shout_happy.wav,happy,satisfied,they the words shout,satisfied,satisfied
Tess/YAF_happy/YAF_size_happy.wav,happy,satisfied,say the word sighs,satisfied,unsatisfied
Tess/YAF_happy/YAF_soap_happy.wav,happy,satisfied,say the word soa,satisfied,unsatisfied
Tess/YAF_happy/YAF_soup_happy.wav,happy,satisfied,say the words to,satisfied,satisfied
Tess/YAF_happy/YAF_sour_happy.wav,happy,satisfied,say the word sour,satisfied,unsatisfied
Tess/YAF_happy/YAF_south_happy.wav,happy,satisfied,say the word south,satisfied,unsatisfied
Tess/YAF_happy/YAF_sub_happy.wav,happy,satisfied,say the word sub,satisfied,unsatisfied
Tess/YAF_happy/YAF_such_happy.wav,happy,satisfied,say the words such,satisfied,satisfied
Tess/YAF_happy/YAF_sure_happy.wav,happy,satisfied,say the word sure,satisfied,satisfied
Tess/YAF_happy/YAF_take_happy.wav,happy,satisfied,say the word take,satisfied,satisfied
Tess/YAF_happy/YAF_talk_happy.wav,happy,satisfied,say the word talk,satisfied,satisfied
Tess/YAF_happy/YAF_tape_happy.wav,happy,satisfied,fay the word tape,satisfied,unsatisfied
Tess/YAF_happy/YAF_team_happy.wav,happy,satisfied,say the word team,satisfied,satisfied
Tess/YAF_happy/YAF_tell_happy.wav,happy,satisfied,say the word tell,satisfied,satisfied
Tess/YAF_happy/YAF_thin_happy.wav,happy,satisfied,say the word thin,satisfied,unsatisfied
Tess/YAF_happy/YAF_third_happy.wav,happy,satisfied,say the word third,satisfied,satisfied
Tess/YAF_happy/YAF_thought_happy.wav,happy,satisfied,say the word thought,satisfied,satisfied
Tess/YAF_happy/YAF_thumb_happy.wav,happy,satisfied,say the word thum,satisfied,unsatisfied
Tess/YAF_happy/YAF_time_happy.wav,happy,satisfied,say the word time,satisfied,satisfied
Tess/YAF_happy/YAF_tip_happy.wav,happy,satisfied,say the word tip,satisfied,satisfied
Tess/YAF_happy/YAF_tire_happy.wav,happy,satisfied,say the word tire,satisfied,unsatisfied
Tess/YAF_happy/YAF_ton_happy.wav,happy,satisfied,say the word ton,satisfied,satisfied
Tess/YAF_happy/YAF_tool_happy.wav,happy,satisfied,say the word to,satisfied,satisfied
Tess/YAF_happy/YAF_tough_happy.wav,happy,satisfied,say the word tough,satisfied,unsatisfied
Tess/YAF_happy/YAF_turn_happy.wav,happy,satisfied,say the word turn,satisfied,satisfied
Tess/YAF_happy/YAF_vine_happy.wav,happy,satisfied,say the word vine,satisfied,satisfied
Tess/YAF_happy/YAF_voice_happy.wav,happy,satisfied,say the word voice,satisfied,satisfied
Tess/YAF_happy/YAF_void_happy.wav,happy,satisfied,say the word void,satisfied,unsatisfied
Tess/YAF_happy/YAF_vote_happy.wav,happy,satisfied,say the word vote,satisfied,satisfied
Tess/YAF_happy/YAF_wag_happy.wav,happy,satisfied,say the word wag,satisfied,unsatisfied
Tess/YAF_happy/YAF_walk_happy.wav,happy,satisfied,say the word walk,satisfied,satisfied
Tess/YAF_happy/YAF_wash_happy.wav,happy,satisfied,say the word wash,satisfied,unsatisfied
Tess/YAF_happy/YAF_week_happy.wav,happy,satisfied,say the word weak,satisfied,unsatisfied
Tess/YAF_happy/YAF_wheat_happy.wav,happy,satisfied,fay the word weet,satisfied,unsatisfied
Tess/YAF_happy/YAF_when_happy.wav,happy,satisfied,say the word when,satisfied,satisfied
Tess/YAF_happy/YAF_which_happy.wav,happy,satisfied,say the word which,satisfied,satisfied
Tess/YAF_happy/YAF_whip_happy.wav,happy,satisfied,say the word whip,satisfied,unsatisfied
Tess/YAF_happy/YAF_white_happy.wav,happy,satisfied,say the word whit,satisfied,satisfied
Tess/YAF_happy/YAF_wife_happy.wav,happy,satisfied,say the word wife,satisfied,satisfied
Tess/YAF_happy/YAF_wire_happy.wav,happy,satisfied,say the word wire,satisfied,unsatisfied
Tess/YAF_happy/YAF_witch_happy.wav,happy,satisfied,say the word which,satisfied,satisfied
Tess/YAF_happy/YAF_yearn_happy.wav,happy,satisfied,fay the word yearn,satisfied,satisfied
Tess/YAF_happy/YAF_yes_happy.wav,happy,satisfied,say the word yes,satisfied,satisfied
Tess/YAF_happy/YAF_young_happy.wav,happy,satisfied,say the word young,satisfied,satisfied
Tess/YAF_happy/YAF_youth_happy.wav,happy,satisfied,say the word youth,satisfied,satisfied
Tess/YAF_neutral/YAF_back_neutral.wav,neutral,neutral,say the word back,neutral,satisfied
Tess/YAF_neutral/YAF_bar_neutral.wav,neutral,neutral,say the word bar,neutral,unsatisfied
Tess/YAF_neutral/YAF_base_neutral.wav,neutral,neutral,say the word base,neutral,satisfied
Tess/YAF_neutral/YAF_bath_neutral.wav,neutral,neutral,say the word bath,neutral,unsatisfied
Tess/YAF_neutral/YAF_bean_neutral.wav,neutral,neutral,say the word being,neutral,satisfied
Tess/YAF_neutral/YAF_beg_neutral.wav,neutral,neutral,say the word bag,neutral,unsatisfied
Tess/YAF_neutral/YAF_bite_neutral.wav,neutral,neutral,say the word bite,neutral,unsatisfied
Tess/YAF_neutral/YAF_boat_neutral.wav,neutral,neutral,say the word boat,neutral,unsatisfied
Tess/YAF_neutral/YAF_bone_neutral.wav,neutral,neutral,say the word bone,neutral,satisfied
Tess/YAF_neutral/YAF_book_neutral.wav,neutral,neutral,say the word book,neutral,satisfied
Tess/YAF_neutral/YAF_bought_neutral.wav,neutral,neutral,say the word bought,neutral,satisfied
Tess/YAF_neutral/YAF_burn_neutral.wav,neutral,neutral,say the word burn,neutral,unsatisfied
Tess/YAF_neutral/YAF_cab_neutral.wav,neutral,neutral,say the word cab,neutral,unsatisfied
Tess/YAF_neutral/YAF_calm_neutral.wav,neutral,neutral,say the word come,neutral,satisfied
Tess/YAF_neutral/YAF_came_neutral.wav,neutral,neutral,say the word came,neutral,satisfied
Tess/YAF_neutral/YAF_cause_neutral.wav,neutral,neutral,say the word cause,neutral,satisfied
Tess/YAF_neutral/YAF_chain_neutral.wav,neutral,neutral,say the word chain,neutral,satisfied
Tess/YAF_neutral/YAF_chair_neutral.wav,neutral,neutral,say the word chair,neutral,satisfied
Tess/YAF_neutral/YAF_chalk_neutral.wav,neutral,neutral,say the word chalk,neutral,unsatisfied
Tess/YAF_neutral/YAF_chat_neutral.wav,neutral,neutral,say the word chat,neutral,unsatisfied
Tess/YAF_neutral/YAF_check_neutral.wav,neutral,neutral,say the word chack,neutral,unsatisfied
Tess/YAF_neutral/YAF_cheek_neutral.wav,neutral,neutral,say the word cheek,neutral,satisfied
Tess/YAF_neutral/YAF_chief_neutral.wav,neutral,neutral,say the word chief,neutral,satisfied
Tess/YAF_neutral/YAF_choice_neutral.wav,neutral,neutral,say the word choice,neutral,satisfied
Tess/YAF_neutral/YAF_cool_neutral.wav,neutral,neutral,say the word cool,neutral,satisfied
Tess/YAF_neutral/YAF_dab_neutral.wav,neutral,neutral,say the word dab,neutral,unsatisfied
Tess/YAF_neutral/YAF_date_neutral.wav,neutral,neutral,say the word date,neutral,satisfied
Tess/YAF_neutral/YAF_dead_neutral.wav,neutral,neutral,say the word dead,neutral,unsatisfied
Tess/YAF_neutral/YAF_death_neutral.wav,neutral,neutral,say the word death,neutral,unsatisfied
Tess/YAF_neutral/YAF_deep_neutral.wav,neutral,neutral,say the word d,neutral,satisfied
Tess/YAF_neutral/YAF_dime_neutral.wav,neutral,neutral,say the word dime,neutral,satisfied
Tess/YAF_neutral/YAF_dip_neutral.wav,neutral,neutral,say the word dip,neutral,unsatisfied
Tess/YAF_neutral/YAF_ditch_neutral.wav,neutral,neutral,say the word ditch,neutral,unsatisfied
Tess/YAF_neutral/YAF_dodge_neutral.wav,neutral,neutral,say the word dodge,neutral,unsatisfied
Tess/YAF_neutral/YAF_dog_neutral.wav,neutral,neutral,say the word dog,neutral,unsatisfied
Tess/YAF_neutral/YAF_doll_neutral.wav,neutral,neutral,say the word doll,neutral,unsatisfied
Tess/YAF_neutral/YAF_door_neutral.wav,neutral,neutral,say the word door,neutral,satisfied
Tess/YAF_neutral/YAF_fail_neutral.wav,neutral,neutral,say the word fail,neutral,unsatisfied
Tess/YAF_neutral/YAF_fall_neutral.wav,neutral,neutral,say the word fall,neutral,unsatisfied
Tess/YAF_neutral/YAF_far_neutral.wav,neutral,neutral,say the word far,neutral,unsatisfied
Tess/YAF_neutral/YAF_fat_neutral.wav,neutral,neutral,say the word fat,neutral,unsatisfied
Tess/YAF_neutral/YAF_fit_neutral.wav,neutral,neutral,say the word fit,neutral,satisfied
Tess/YAF_neutral/YAF_five_neutral.wav,neutral,neutral,say the word five,neutral,satisfied
Tess/YAF_neutral/YAF_food_neutral.wav,neutral,neutral,say the word food,neutral,satisfied
Tess/YAF_neutral/YAF_gap_neutral.wav,neutral,neutral,say the word gap,neutral,unsatisfied
Tess/YAF_neutral/YAF_gas_neutral.wav,neutral,neutral,say the word gas,neutral,unsatisfied
Tess/YAF_neutral/YAF_gaze_neutral.wav,neutral,neutral,say the word gaze,neutral,satisfied
Tess/YAF_neutral/YAF_germ_neutral.wav,neutral,neutral,say the word germ,neutral,unsatisfied
Tess/YAF_neutral/YAF_get_neutral.wav,neutral,neutral,say the word get,neutral,satisfied
Tess/YAF_neutral/YAF_gin_neutral.wav,neutral,neutral,say the word jin,neutral,satisfied
Tess/YAF_neutral/YAF_goal_neutral.wav,neutral,neutral,say the word go,neutral,satisfied
Tess/YAF_neutral/YAF_good_neutral.wav,neutral,neutral,say the word good,neutral,satisfied
Tess/YAF_neutral/YAF_goose_neutral.wav,neutral,neutral,say the word goose,neutral,satisfied
Tess/YAF_neutral/YAF_gun_neutral.wav,neutral,neutral,say the word gun,neutral,unsatisfied
Tess/YAF_neutral/YAF_half_neutral.wav,neutral,neutral,say the word half,neutral,unsatisfied
Tess/YAF_neutral/YAF_hall_neutral.wav,neutral,neutral,say the word hall,neutral,satisfied
Tess/YAF_neutral/YAF_hash_neutral.wav,neutral,neutral,say the word hash,neutral,unsatisfied
Tess/YAF_neutral/YAF_hate_neutral.wav,neutral,neutral,say the word hate,neutral,unsatisfied
Tess/YAF_neutral/YAF_have_neutral.wav,neutral,neutral,say the word have,neutral,satisfied
Tess/YAF_neutral/YAF_haze_neutral.wav,neutral,neutral,say the word haye,neutral,unsatisfied
Tess/YAF_neutral/YAF_hire_neutral.wav,neutral,neutral,say the word higher,neutral,satisfied
Tess/YAF_neutral/YAF_hit_neutral.wav,neutral,neutral,say the word het,neutral,unsatisfied
Tess/YAF_neutral/YAF_hole_neutral.wav,neutral,neutral,say the word ho,neutral,unsatisfied
Tess/YAF_neutral/YAF_home_neutral.wav,neutral,neutral,say the word home,neutral,satisfied
Tess/YAF_neutral/YAF_hurl_neutral.wav,neutral,neutral,say the word hurl,neutral,satisfied
Tess/YAF_neutral/YAF_hush_neutral.wav,neutral,neutral,say the word hush,neutral,unsatisfied
Tess/YAF_neutral/YAF_jail_neutral.wav,neutral,neutral,say the word jail,neutral,unsatisfied
Tess/YAF_neutral/YAF_jar_neutral.wav,neutral,neutral,say the word jar,neutral,unsatisfied
Tess/YAF_neutral/YAF_join_neutral.wav,neutral,neutral,say the word join,neutral,satisfied
Tess/YAF_neutral/YAF_judge_neutral.wav,neutral,neutral,say the word judge,neutral,satisfied
Tess/YAF_neutral/YAF_jug_neutral.wav,neutral,neutral,say the word jug,neutral,unsatisfied
Tess/YAF_neutral/YAF_juice_neutral.wav,neutral,neutral,say the word juce,neutral,unsatisfied
Tess/YAF_neutral/YAF_keen_neutral.wav,neutral,neutral,say the word king,neutral,satisfied
Tess/YAF_neutral/YAF_keep_neutral.wav,neutral,neutral,say the word keep,neutral,satisfied
Tess/YAF_neutral/YAF_keg_neutral.wav,neutral,neutral,say the word kag,neutral,unsatisfied
Tess/YAF_neutral/YAF_kick_neutral.wav,neutral,neutral,say the word kick,neutral,unsatisfied
Tess/YAF_neutral/YAF_kill_neutral.wav,neutral,neutral,say the word kill,neutral,unsatisfied
Tess/YAF_neutral/YAF_king_neutral.wav,neutral,neutral,say the word king,neutral,satisfied
Tess/YAF_neutral/YAF_kite_neutral.wav,neutral,neutral,say the word kite,neutral,satisfied
Tess/YAF_neutral/YAF_knock_neutral.wav,neutral,neutral,say the word nock,neutral,unsatisfied
Tess/YAF_neutral/YAF_late_neutral.wav,neutral,neutral,say the word late,neutral,unsatisfied
Tess/YAF_neutral/YAF_laud_neutral.wav,neutral,neutral,say the word lod,neutral,unsatisfied
Tess/YAF_neutral/YAF_lean_neutral.wav,neutral,neutral,say the word lean,neutral,satisfied
Tess/YAF_neutral/YAF_learn_neutral.wav,neutral,neutral,say the word learn,neutral,satisfied
Tess/YAF_neutral/YAF_lease_neutral.wav,neutral,neutral,say the word least,neutral,unsatisfied
Tess/YAF_neutral/YAF_lid_neutral.wav,neutral,neutral,say the word led,neutral,satisfied
Tess/YAF_neutral/YAF_life_neutral.wav,neutral,neutral,say the word life,neutral,satisfied
Tess/YAF_neutral/YAF_limb_neutral.wav,neutral,neutral,say the word limb,neutral,satisfied
Tess/YAF_neutral/YAF_live_neutral.wav,neutral,neutral,say the word live,neutral,satisfied
Tess/YAF_neutral/YAF_loaf_neutral.wav,neutral,neutral,say the word loaf,neutral,unsatisfied
Tess/YAF_neutral/YAF_long_neutral.wav,neutral,neutral,say the word long,neutral,unsatisfied
Tess/YAF_neutral/YAF_lore_neutral.wav,neutral,neutral,say the word lord,neutral,satisfied
Tess/YAF_neutral/YAF_lose_neutral.wav,neutral,neutral,say the word lose,neutral,unsatisfied
Tess/YAF_neutral/YAF_lot_neutral.wav,neutral,neutral,say the word lot,neutral,satisfied
Tess/YAF_neutral/YAF_love_neutral.wav,neutral,neutral,say the word love,neutral,satisfied
Tess/YAF_neutral/YAF_luck_neutral.wav,neutral,neutral,say the word luck,neutral,satisfied
Tess/YAF_neutral/YAF_make_neutral.wav,neutral,neutral,say the word make,neutral,satisfied
Tess/YAF_neutral/YAF_match_neutral.wav,neutral,neutral,say the word match,neutral,satisfied
Tess/YAF_neutral/YAF_merge_neutral.wav,neutral,neutral,say the word merge,neutral,satisfied
Tess/YAF_neutral/YAF_mess_neutral.wav,neutral,neutral,say the word mass,neutral,satisfied
Tess/YAF_neutral/YAF_met_neutral.wav,neutral,neutral,say the word met,neutral,satisfied
Tess/YAF_neutral/YAF_mill_neutral.wav,neutral,neutral,say the word mill,neutral,unsatisfied
Tess/YAF_neutral/YAF_mob_neutral.wav,neutral,neutral,say the word mob,neutral,unsatisfied
Tess/YAF_neutral/YAF_mode_neutral.wav,neutral,neutral,say the word mode,neutral,satisfied
Tess/YAF_neutral/YAF_mood_neutral.wav,neutral,neutral,say the word mood,neutral,satisfied
Tess/YAF_neutral/YAF_moon_neutral.wav,neutral,neutral,say the word moon,neutral,satisfied
Tess/YAF_neutral/YAF_mop_neutral.wav,neutral,neutral,say the word mob,neutral,unsatisfied
Tess/YAF_neutral/YAF_mouse_neutral.wav,neutral,neutral,say the word mouse,neutral,unsatisfied
Tess/YAF_neutral/YAF_nag_neutral.wav,neutral,neutral,say the word nag,neutral,unsatisfied
Tess/YAF_neutral/YAF_name_neutral.wav,neutral,neutral,say the word name,neutral,satisfied
Tess/YAF_neutral/YAF_near_neutral.wav,neutral,neutral,say the word near,neutral,satisfied
Tess/YAF_neutral/YAF_neat_neutral.wav,neutral,neutral,say the word neat,neutral,satisfied
Tess/YAF_neutral/YAF_nice_neutral.wav,neutral,neutral,say the word nice,neutral,satisfied
Tess/YAF_neutral/YAF_note_neutral.wav,neutral,neutral,say the word note,neutral,satisfied
Tess/YAF_neutral/YAF_numb_neutral.wav,neutral,neutral,say the word num,neutral,unsatisfied
Tess/YAF_neutral/YAF_pad_neutral.wav,neutral,neutral,say the word pad,neutral,satisfied
Tess/YAF_neutral/YAF_page_neutral.wav,neutral,neutral,say the word page,neutral,satisfied
Tess/YAF_neutral/YAF_pain_neutral.wav,neutral,neutral,say the word pain,neutral,unsatisfied
Tess/YAF_neutral/YAF_pass_neutral.wav,neutral,neutral,say the word pass,neutral,unsatisfied
Tess/YAF_neutral/YAF_pearl_neutral.wav,neutral,neutral,say the word pearl,neutral,satisfied
Tess/YAF_neutral/YAF_peg_neutral.wav,neutral,neutral,say the word pag,neutral,unsatisfied
Tess/YAF_neutral/YAF_perch_neutral.wav,neutral,neutral,say the word perch,neutral,satisfied
Tess/YAF_neutral/YAF_phone_neutral.wav,neutral,neutral,say the word phone,neutral,unsatisfied
Tess/YAF_neutral/YAF_pick_neutral.wav,neutral,neutral,say the word pic,neutral,unsatisfied
Tess/YAF_neutral/YAF_pike_neutral.wav,neutral,neutral,say the word pike,neutral,unsatisfied
Tess/YAF_neutral/YAF_pole_neutral.wav,neutral,neutral,say the word po,neutral,unsatisfied
Tess/YAF_neutral/YAF_pool_neutral.wav,neutral,neutral,say the word pool,neutral,satisfied
Tess/YAF_neutral/YAF_puff_neutral.wav,neutral,neutral,say the word puff,neutral,unsatisfied
Tess/YAF_neutral/YAF_rag_neutral.wav,neutral,neutral,say the word rag,neutral,unsatisfied
Tess/YAF_neutral/YAF_raid_neutral.wav,neutral,neutral,say the word rayed,neutral,unsatisfied
Tess/YAF_neutral/YAF_rain_neutral.wav,neutral,neutral,say the word rein,neutral,satisfied
Tess/YAF_neutral/YAF_raise_neutral.wav,neutral,neutral,say the word raise,neutral,satisfied
Tess/YAF_neutral/YAF_rat_neutral.wav,neutral,neutral,say the word rat,neutral,unsatisfied
Tess/YAF_neutral/YAF_reach_neutral.wav,neutral,neutral,say the word reach,neutral,satisfied
Tess/YAF_neutral/YAF_read_neutral.wav,neutral,neutral,say the word read,neutral,satisfied
Tess/YAF_neutral/YAF_red_neutral.wav,neutral,neutral,say the word read,neutral,satisfied
Tess/YAF_neutral/YAF_ring_neutral.wav,neutral,neutral,say the word ring,neutral,satisfied
Tess/YAF_neutral/YAF_ripe_neutral.wav,neutral,neutral,say the word ripe,neutral,satisfied
Tess/YAF_neutral/YAF_road_neutral.wav,neutral,neutral,sayng the word road,neutral,unsatisfied
Tess/YAF_neutral/YAF_room_neutral.wav,neutral,neutral,say the word room,neutral,satisfied
Tess/YAF_neutral/YAF_rose_neutral.wav,neutral,neutral,say the word rose,neutral,satisfied
Tess/YAF_neutral/YAF_rot_neutral.wav,neutral,neutral,say the word wrought,neutral,satisfied
Tess/YAF_neutral/YAF_rough_neutral.wav,neutral,neutral,say the word rough,neutral,unsatisfied
Tess/YAF_neutral/YAF_rush_neutral.wav,neutral,neutral,say the word rush,neutral,unsatisfied
Tess/YAF_neutral/YAF_said_neutral.wav,neutral,neutral,say the word said,neutral,satisfied
Tess/YAF_neutral/YAF_sail_neutral.wav,neutral,neutral,say the word sail,neutral,satisfied
Tess/YAF_neutral/YAF_search_neutral.wav,neutral,neutral,say the word search,neutral,unsatisfied
Tess/YAF_neutral/YAF_seize_neutral.wav,neutral,neutral,say the word sees,neutral,satisfied
Tess/YAF_neutral/YAF_sell_neutral.wav,neutral,neutral,say the words sall,neutral,unsatisfied
Tess/YAF_neutral/YAF_shack_neutral.wav,neutral,neutral,say the word shack,neutral,unsatisfied
Tess/YAF_neutral/YAF_shall_neutral.wav,neutral,neutral,say the word shall,neutral,satisfied
Tess/YAF_neutral/YAF_shawl_neutral.wav,neutral,neutral,say the word shall,neutral,satisfied
Tess/YAF_neutral/YAF_sheep_neutral.wav,neutral,neutral,say the word sheep,neutral,unsatisfied
Tess/YAF_neutral/YAF_shirt_neutral.wav,neutral,neutral,say the word shirt,neutral,satisfied
Tess/YAF_neutral/YAF_should_neutral.wav,neutral,neutral,say the word should,neutral,satisfied
Tess/YAF_neutral/YAF_shout_neutral.wav,neutral,neutral,say the word shout,neutral,satisfied
Tess/YAF_neutral/YAF_size_neutral.wav,neutral,neutral,say the word sighs,neutral,unsatisfied
Tess/YAF_neutral/YAF_soap_neutral.wav,neutral,neutral,say the word soap,neutral,unsatisfied
Tess/YAF_neutral/YAF_soup_neutral.wav,neutral,neutral,say the word soup,neutral,unsatisfied
Tess/YAF_neutral/YAF_sour_neutral.wav,neutral,neutral,say the word sour,neutral,unsatisfied
Tess/YAF_neutral/YAF_south_neutral.wav,neutral,neutral,say the word south,neutral,unsatisfied
Tess/YAF_neutral/YAF_sub_neutral.wav,neutral,neutral,say the word sub,neutral,unsatisfied
Tess/YAF_neutral/YAF_such_neutral.wav,neutral,neutral,say the word such,neutral,satisfied
Tess/YAF_neutral/YAF_sure_neutral.wav,neutral,neutral,say the word sure,neutral,satisfied
Tess/YAF_neutral/YAF_take_neutral.wav,neutral,neutral,say the word take,neutral,satisfied
Tess/YAF_neutral/YAF_talk_neutral.wav,neutral,neutral,say the word talk,neutral,satisfied
Tess/YAF_neutral/YAF_tape_neutral.wav,neutral,neutral,say the word tape,neutral,unsatisfied
Tess/YAF_neutral/YAF_team_neutral.wav,neutral,neutral,say the word team,neutral,satisfied
Tess/YAF_neutral/YAF_tell_neutral.wav,neutral,neutral,say the word tell,neutral,satisfied
Tess/YAF_neutral/YAF_thin_neutral.wav,neutral,neutral,say the word then,neutral,satisfied
Tess/YAF_neutral/YAF_third_neutral.wav,neutral,neutral,say the word third,neutral,satisfied
Tess/YAF_neutral/YAF_thought_neutral.wav,neutral,neutral,say the word thought,neutral,satisfied
Tess/YAF_neutral/YAF_thumb_neutral.wav,neutral,neutral,say the word thumb,neutral,satisfied
Tess/YAF_neutral/YAF_time_neutral.wav,neutral,neutral,say the word time,neutral,satisfied
Tess/YAF_neutral/YAF_tip_neutral.wav,neutral,neutral,say the word tip,neutral,satisfied
Tess/YAF_neutral/YAF_tire_neutral.wav,neutral,neutral,say the word tire,neutral,unsatisfied
Tess/YAF_neutral/YAF_ton_neutral.wav,neutral,neutral,say the word ton,neutral,satisfied
Tess/YAF_neutral/YAF_tool_neutral.wav,neutral,neutral,say the word tole,neutral,satisfied
Tess/YAF_neutral/YAF_tough_neutral.wav,neutral,neutral,say the word tough,neutral,unsatisfied
Tess/YAF_neutral/YAF_turn_neutral.wav,neutral,neutral,say the word turn,neutral,satisfied
Tess/YAF_neutral/YAF_vine_neutral.wav,neutral,neutral,say the word fine,neutral,satisfied
Tess/YAF_neutral/YAF_voice_neutral.wav,neutral,neutral,say the word voice,neutral,satisfied
Tess/YAF_neutral/YAF_void_neutral.wav,neutral,neutral,say the word void,neutral,unsatisfied
Tess/YAF_neutral/YAF_vote_neutral.wav,neutral,neutral,say the word vote,neutral,satisfied
Tess/YAF_neutral/YAF_wag_neutral.wav,neutral,neutral,say the word wag,neutral,unsatisfied
Tess/YAF_neutral/YAF_walk_neutral.wav,neutral,neutral,say the word walk,neutral,satisfied
Tess/YAF_neutral/YAF_wash_neutral.wav,neutral,neutral,say the word wash,neutral,unsatisfied
Tess/YAF_neutral/YAF_week_neutral.wav,neutral,neutral,say the word weak,neutral,unsatisfied
Tess/YAF_neutral/YAF_wheat_neutral.wav,neutral,neutral,say the word weet,neutral,unsatisfied
Tess/YAF_neutral/YAF_when_neutral.wav,neutral,neutral,say the word when,neutral,satisfied
Tess/YAF_neutral/YAF_which_neutral.wav,neutral,neutral,say the word which,neutral,satisfied
Tess/YAF_neutral/YAF_whip_neutral.wav,neutral,neutral,say the word whip,neutral,unsatisfied
Tess/YAF_neutral/YAF_white_neutral.wav,neutral,neutral,say the word white,neutral,unsatisfied
Tess/YAF_neutral/YAF_wife_neutral.wav,neutral,neutral,say the word wife,neutral,satisfied
Tess/YAF_neutral/YAF_wire_neutral.wav,neutral,neutral,say the word wire,neutral,unsatisfied
Tess/YAF_neutral/YAF_witch_neutral.wav,neutral,neutral,say the word which,neutral,satisfied
Tess/YAF_neutral/YAF_yearn_neutral.wav,neutral,neutral,say the word yearn,neutral,satisfied
Tess/YAF_neutral/YAF_yes_neutral.wav,neutral,neutral,say the word yes,neutral,satisfied
Tess/YAF_neutral/YAF_young_neutral.wav,neutral,neutral,say the word young,neutral,satisfied
Tess/YAF_neutral/YAF_youth_neutral.wav,neutral,neutral,say the word youth,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_back_ps.wav,surprise,neutral,say the word back,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_bar_ps.wav,surprise,neutral,say the word bar,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_base_ps.wav,surprise,neutral,say the word base,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_bath_ps.wav,surprise,neutral,say the word bath,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_bean_ps.wav,surprise,neutral,say the word beang,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_beg_ps.wav,surprise,neutral,say the word beg,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_bite_ps.wav,surprise,neutral,say the word bite,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_boat_ps.wav,surprise,neutral,say the word boat,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_bone_ps.wav,surprise,neutral,say the word bone,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_book_ps.wav,surprise,neutral,say the word book,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_bought_ps.wav,surprise,neutral,say the word bought,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_burn_ps.wav,surprise,neutral,say the word burne,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_cab_ps.wav,surprise,neutral,say the word cab,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_calm_ps.wav,surprise,neutral,ssay the word calm,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_came_ps.wav,surprise,neutral,say the word came,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_cause_ps.wav,surprise,neutral,say the word cause,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_chain_ps.wav,surprise,neutral,say the word cane,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_chair_ps.wav,surprise,neutral,say the word shair,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_chalk_ps.wav,surprise,neutral,say the word shock,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_chat_ps.wav,surprise,neutral,say the word shot,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_check_ps.wav,surprise,neutral,say the word shuck,neutral,unsatisfied
Tess/YAF_pleasant_surprised/YAF_cheek_ps.wav,surprise,neutral,say the word cheek,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_chief_ps.wav,surprise,neutral,say the word chief,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_choice_ps.wav,surprise,neutral,sathe word choice,neutral,satisfied
Tess/YAF_pleasant_surprised/YAF_cool_ps.wav,surprise,neutral,say the word cool,neutral,satisfied
